Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2017","2017","kg/ha","3733.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2018","2018","kg/ha","3498.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2019","2019","kg/ha","3806.6","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2020","2020","kg/ha","3824","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2021","2021","kg/ha","2274.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2022","2022","kg/ha","3789","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2023","2023","kg/ha","3295","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0115","Barley","2024","2024","kg/ha","3401.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","10205.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","9826","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","10023.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","9704.9","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","9236.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","9631.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","9995.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","10069.2","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","10152.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","10587.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2015","2015","kg/ha","2892","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2016","2016","kg/ha","2955.7","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2017","2017","kg/ha","2629.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2018","2018","kg/ha","2920.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2019","2019","kg/ha","2706.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2020","2020","kg/ha","3115.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2021","2021","kg/ha","2992.2","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2022","2022","kg/ha","3089.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2023","2023","kg/ha","3087.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0141","Soya beans","2024","2024","kg/ha","3305.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","1890.6","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","1840","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","2258.8","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","2130.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","2184","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2251.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2035.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2241.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2323.3","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2129.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2015","2015","kg/ha","2892.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2016","2016","kg/ha","3580.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2017","2017","kg/ha","3381.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2018","2018","kg/ha","3274.2","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2019","2019","kg/ha","3383.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2020","2020","kg/ha","3537.4","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2021","2021","kg/ha","2437.5","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2022","2022","kg/ha","3449","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2023","2023","kg/ha","3120.1","A","Official figure",""
"QCL","Crops and livestock products","124","Canada","5412","Yield","0111","Wheat","2024","2024","kg/ha","3373.9","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","701","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","800","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","740.7","X","Figure from external organization",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2015","2015","kg/ha","1400.1","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2016","2016","kg/ha","1400.1","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2017","2017","kg/ha","1399.9","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2018","2018","kg/ha","1400.1","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2019","2019","kg/ha","1400","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2020","2020","kg/ha","900","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2021","2021","kg/ha","1100","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2022","2022","kg/ha","1400","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2023","2023","kg/ha","1400","A","Official figure",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","0113","Rice","2024","2024","kg/ha","1362.4","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","kg/ha","358.2","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","kg/ha","506.2","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","kg/ha","502.4","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","kg/ha","479.3","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","kg/ha","461.9","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","kg/ha","451.6","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","kg/ha","452.1","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","kg/ha","448.2","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","kg/ha","441.6","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","434.9","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","6376.1","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","6558.7","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","6648.9","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","6619.8","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","6544.2","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","7138.9","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","6764.2","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","6809.5","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","6902.8","E","Estimated value",""
"QCL","Crops and livestock products","140","Central African Republic","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","6825.5","E","Estimated value",""
"QCL","Crops and livestock products","148","Chad","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","1146.1","A","Official figure",""
"QCL","Crops and livestock products","148","Chad","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","1272.6","A","Official figure",""
